id,table,category_column,mcide,label,versions,version_tokens,status,ontology,concept_id,concept_code,ontology_level,mapping_status,notes
mor231,medication_orders,med_category,pitocin,Pitocin,3.0,,active,,,,,UNMAPPED,
mor232,medication_orders,med_category,pivampicillin,Pivampicillin,3.0,,active,,,,,UNMAPPED,
mor233,medication_orders,med_category,plasma_lyte,Plasma Lyte,3.0,,active,,,,,UNMAPPED,
mor234,medication_orders,med_category,plazomicin,Plazomicin,3.0,,active,,,,,UNMAPPED,
mor235,medication_orders,med_category,polymyxin_b,Polymyxin B,3.0,,active,,,,,UNMAPPED,
mor236,medication_orders,med_category,posaconazole,Posaconazole,3.0,,active,,,,,UNMAPPED,
mor237,medication_orders,med_category,potassium_repletion,Potassium Repletion,3.0,,active,,,,,UNMAPPED,
mor238,medication_orders,med_category,prednisolone,Prednisolone,3.0,,active,,,,,UNMAPPED,
mor239,medication_orders,med_category,prednisone,Prednisone,3.0,,active,,,,,UNMAPPED,
mor240,medication_orders,med_category,procainamide,Procainamide,3.0,,active,,,,,UNMAPPED,
mor241,medication_orders,med_category,promethazine,Promethazine,3.0,,active,,,,,UNMAPPED,
mor242,medication_orders,med_category,propofol,Propofol,3.0,,active,,,,,UNMAPPED,
mor243,medication_orders,med_category,quetiapine,Quetiapine,3.0,,active,,,,,UNMAPPED,
mor244,medication_orders,med_category,quinapril,Quinapril,3.0,,active,,,,,UNMAPPED,
mor245,medication_orders,med_category,quinupristin_dalfopristin,Quinupristin Dalfopristin,3.0,,active,,,,,UNMAPPED,
mor246,medication_orders,med_category,ramipril,Ramipril,3.0,,active,,,,,UNMAPPED,
mor247,medication_orders,med_category,ramipril_amlodipine,Ramipril Amlodipine,3.0,,active,,,,,UNMAPPED,
mor248,medication_orders,med_category,remdesivir,Remdesivir,3.0,,active,,,,,UNMAPPED,
mor249,medication_orders,med_category,remifentanil,Remifentanil,3.0,,active,,,,,UNMAPPED,
mor250,medication_orders,med_category,rezafungin,Rezafungin,3.0,,active,,,,,UNMAPPED,
mor251,medication_orders,med_category,ribavirin,Ribavirin,3.0,,active,,,,,UNMAPPED,
mor252,medication_orders,med_category,rifampin,Rifampin,3.0,,active,,,,,UNMAPPED,
