id,table,category_column,mcide,label,versions,version_tokens,status,ontology,concept_id,concept_code,ontology_level,mapping_status,notes
mcl654,microbiology_culture,organism_group,measles,measles,2.1;3.0,,active,,,,,UNMAPPED,
mcl655,microbiology_culture,organism_group,methylobacterium,methylobacterium,2.1;3.0,,active,,,,,UNMAPPED,
mcl656,microbiology_culture,organism_group,micrococcus,micrococcus,2.1;3.0,,active,,,,,UNMAPPED,
mcl657,microbiology_culture,organism_group,mucormycosis_zygomycetes_rhizopus,mucormycosis_zygomycetes_rhizopus,2.1;3.0,,active,,,,,UNMAPPED,
mcl658,microbiology_culture,organism_group,mumps,mumps,2.1;3.0,,active,,,,,UNMAPPED,
mcl659,microbiology_culture,organism_group,mycobacteria_avium_bovium_haemophilum_intercelluare,mycobacteria_avium_bovium_haemophilum_intercelluare,2.1;3.0,,active,,,,,UNMAPPED,
mcl660,microbiology_culture,organism_group,mycobacterium_other,mycobacterium_other,2.1;3.0,,active,,,,,UNMAPPED,
mcl661,microbiology_culture,organism_group,mycoplasma,mycoplasma,2.1;3.0,,active,,,,,UNMAPPED,
mcl662,microbiology_culture,organism_group,neisseria,neisseria,2.1;3.0,,active,,,,,UNMAPPED,
mcl663,microbiology_culture,organism_group,nocardia,nocardia,2.1;3.0,,active,,,,,UNMAPPED,
mcl664,microbiology_culture,organism_group,no_growth,no_growth,2.1;3.0,,active,,,,,UNMAPPED,
mcl665,microbiology_culture,organism_group,other_organism,other_organism,2.1;3.0,,active,,,,,UNMAPPED,
mcl666,microbiology_culture,organism_group,papovavirus,papovavirus,2.1;3.0,,active,,,,,UNMAPPED,
mcl667,microbiology_culture,organism_group,parainfluenza,parainfluenza,2.1;3.0,,active,,,,,UNMAPPED,
mcl668,microbiology_culture,organism_group,pharyngeal_respiratory_flora,pharyngeal_respiratory_flora,2.1;3.0,,active,,,,,UNMAPPED,
mcl669,microbiology_culture,organism_group,pneumocystis,pneumocystis,2.1;3.0,,active,,,,,UNMAPPED,
mcl670,microbiology_culture,organism_group,polyomavirus,polyomavirus,2.1;3.0,,active,,,,,UNMAPPED,
mcl671,microbiology_culture,organism_group,propionbacterium,propionbacterium,2.1;3.0,,active,,,,,UNMAPPED,
mcl672,microbiology_culture,organism_group,protozoal_other,protozoal_other,2.1;3.0,,active,,,,,UNMAPPED,
mcl673,microbiology_culture,organism_group,pseudomonas_burkholderia_cepacia,pseudomonas_burkholderia_cepacia,2.1;3.0,,active,,,,,UNMAPPED,
mcl674,microbiology_culture,organism_group,pseudomonas_stenotrophomonas_xanthomonas_maltophilia,pseudomonas_stenotrophomonas_xanthomonas_maltophilia,2.1;3.0,,active,,,,,UNMAPPED,
mcl675,microbiology_culture,organism_group,pseudomonas_wo_cepacia_maltophilia,pseudomonas_wo_cepacia_maltophilia,2.1;3.0,,active,,,,,UNMAPPED,
mcl676,microbiology_culture,organism_group,respiratory_syncytial_virus,respiratory_syncytial_virus,2.1;3.0,,active,,,,,UNMAPPED,
mcl677,microbiology_culture,organism_group,rhinovirus,rhinovirus,2.1;3.0,,active,,,,,UNMAPPED,
mcl678,microbiology_culture,organism_group,rhodococcus,rhodococcus,2.1;3.0,,active,,,,,UNMAPPED,
mcl679,microbiology_culture,organism_group,rickettsia,rickettsia,2.1;3.0,,active,,,,,UNMAPPED,
mcl680,microbiology_culture,organism_group,rotavirus,rotavirus,2.1;3.0,,active,,,,,UNMAPPED,
mcl681,microbiology_culture,organism_group,rubella,rubella,2.1;3.0,,active,,,,,UNMAPPED,
mcl682,microbiology_culture,organism_group,salmonella,salmonella,2.1;3.0,,active,,,,,UNMAPPED,
mcl683,microbiology_culture,organism_group,serratia_marcescens,serratia_marcescens,2.1;3.0,,active,,,,,UNMAPPED,
mcl684,microbiology_culture,organism_group,shigella,shigella,2.1;3.0,,active,,,,,UNMAPPED,
mcl685,microbiology_culture,organism_group,staphylococcus_coag_neg,staphylococcus_coag_neg,2.1;3.0,,active,,,,,UNMAPPED,
mcl686,microbiology_culture,organism_group,staphylococcus_coag_pos,staphylococcus_coag_pos,2.1;3.0,,active,,,,,UNMAPPED,
mcl687,microbiology_culture,organism_group,staphylococcus_nos,staphylococcus_nos,2.1;3.0,,active,,,,,UNMAPPED,
mcl688,microbiology_culture,organism_group,stomatococcus_mucilaginosis,stomatococcus_mucilaginosis,2.1;3.0,,active,,,,,UNMAPPED,
mcl689,microbiology_culture,organism_group,streptococcus,streptococcus,2.1;3.0,,active,,,,,UNMAPPED,
mcl690,microbiology_culture,organism_group,torulopsis_galbrata,torulopsis_galbrata,2.1;3.0,,active,,,,,UNMAPPED,
mcl691,microbiology_culture,organism_group,toxoplasma,toxoplasma,2.1;3.0,,active,,,,,UNMAPPED,
mcl692,microbiology_culture,organism_group,treponema,treponema,2.1;3.0,,active,,,,,UNMAPPED,
mcl693,microbiology_culture,organism_group,trichomonas,trichomonas,2.1;3.0,,active,,,,,UNMAPPED,
mcl694,microbiology_culture,organism_group,tuberculosis,tuberculosis,2.1;3.0,,active,,,,,UNMAPPED,
mcl695,microbiology_culture,organism_group,tuberculosis_nos_afb_kochbacillus,tuberculosis_nos_afb_kochbacillus,2.1;3.0,,active,,,,,UNMAPPED,
mcl696,microbiology_culture,organism_group,vibrio,vibrio,2.1;3.0,,active,,,,,UNMAPPED,
mcl697,microbiology_culture,organism_group,viral_other,viral_other,2.1;3.0,,active,,,,,UNMAPPED,
mcl698,microbiology_culture,organism_group,yeast,yeast,2.1;3.0,,active,,,,,UNMAPPED,
